height,valset,timestamp
2240,c89cc0f988ed934d746ff1c9da8436d6a43b2900,2022-11-11 17:42:03
2276,4a989d65c228b3d6872d4305c1b6be995c0851a4,2022-11-11 17:44:19
2303,5975066df209c903e9deac0a0b13e0d83560654c,2022-11-11 17:45:05
2312,598d575d24914e9fbdedbcce6ebcead90331ed2d,2022-11-11 17:51:03
2383,2450a118617f7f586da4f1b2c323da935b67f324,2022-11-11 17:54:05
2419,68f50db61060376b2975047f47b6a14c3b2bd484,2022-11-11 17:57:12
2456,cde253efaa62c1b95950164570fa86e945f980b5,2022-11-11 18:03:15
2528,4b7ec4ad86bb0e530a5a04834d28624ec50a749c,2022-11-11 18:06:17
2564,e14bc348d1e5ed07497d0dde4e3a3d2e542e9866,2022-11-11 18:12:16
2635,081e9c2e49686ef9ee53914dc9caa9f666c90e19,2022-11-11 18:18:19
2707,1e8b87e245ae92a99619680e69c39ac4075d247c,2022-11-11 18:24:23
2779,981b4cbc755b43feac55c6bc5d74f0ee86c3d06b,2022-11-11 18:30:22
2850,e5d8cb5d76ee0001b2dcb65e11a2e9b9ab9485b2,2022-11-11 18:36:30
2923,94274770a790964c45a9e8665af212815a16dc5c,2022-11-11 18:42:34
2995,b548e9a9ac23c0917610fd4d679a524ce4d5e8b8,2022-11-11 18:44:10
3014,963b4e660830f450a4a005ce04cfbd00cdf46af4,2022-11-11 18:48:38
3067,148dd85e877480017aa00dc21984890f765d66e3,2022-11-11 18:48:48
3069,e13c9988ee1782e7ecd32b65598f8a46a0283d30,2022-11-11 19:16:20
3396,ab6e716b328a5bae1aaabff0031bece9beb8d78d,2022-11-11 19:31:39
3578,93f19717ca2b645b82ca8f820b7e50c3a9fb5536,2022-11-11 20:07:04
3999,29f64b99c462e0b3831a46488759085b01641e48,2022-11-11 21:09:10
4737,6794681d001d6f71d531b5bfd497922e3c35dafe,2022-11-11 21:12:12
4773,bf46eb0fbcdbb61edb5f4e9f3b7ff3b5ca0d2959,2022-11-11 21:15:14
4809,bfab2282fe21472bbde0de18aa076626e638820d,2022-11-11 21:18:15
4845,4d042d676b5181fbabb9effa9b9868e3c12f0e6f,2022-11-11 21:24:19
4917,dd3684a849c58c6718320a7ad3ab5fbdc9fa85fe,2022-11-11 21:27:21
4953,be680015e13de0e80fff3a711c6431a91a3e4523,2022-11-11 21:30:18
4988,ac22a84ddd821f1a190d32c06ef548aa6880207b,2022-11-11 21:33:20
5024,7bc35c4d15649361c9201f5bdd941571f13865d3,2022-11-11 21:36:22
5060,ad6e999f49c8409a52ff818ce7aea7b07e69a2bc,2022-11-11 21:39:23
5096,38dcad8512abe01f2e57b91d2b492f7541f0db12,2022-11-11 21:42:25
5132,c95d53bc43c63483c0dc6c5f67e8b47f72ff45d3,2022-11-11 21:42:30
5133,356604103fb8fc075cec40c241850d9533401e15,2022-11-11 21:48:28
5204,4fb2f0707ddc21be5c810b5cba246d8e1016f695,2022-11-11 21:49:14
5213,cfd7eca8c83e837cd4bf8d3e1c26c606b2252d6a,2022-11-11 21:51:35
5241,2b3b7d1440d2b4caa6e95bf83cd0996630844a2e,2022-11-11 21:54:37
5277,d2c594f8da75d3ea2d48f2603f9fec2f67258057,2022-11-11 21:57:38
5313,29ed6fd531c6f696f4d6fdd9f5c3ab08ff12f275,2022-11-11 22:00:40
5349,ba600bf9dac6e6a800e15115ead52143bb44c3f7,2022-11-11 22:06:39
5420,9e91419b567d2d7c554cb1ea7a039bae4fda064f,2022-11-11 22:09:40
5456,295fac583e12f2821ef53d75569702fd9c1cf330,2022-11-11 22:12:42
5492,069414f117c81042b4243ae5c0c8d221929f38a6,2022-11-11 22:15:44
5528,d67ee80734fee41ff35079f9ca96e18e0cc843f4,2022-11-11 22:21:42
5599,e95721164db0cfeb757f7642fca5f5d1f82acc5e,2022-11-11 22:24:44
5635,3358f20a02f3f5600c5921fdace6a9d4fffd8f76,2022-11-11 22:27:46
5671,65085ae99ce805f9294347689fc3f868cd7c2c05,2022-11-11 22:30:52
5708,e2d6bef3e771fef20f8b90b54228a7e83ea07931,2022-11-11 22:33:54
5744,2174e40dc0c0fcdcbc549ffd82e17d974de3623e,2022-11-11 22:36:56
5780,29e8de295a237bf0c66854a0b198fd6630af1046,2022-11-11 22:39:57
5816,2764e046832b503dbff8cb5cd45ed70f020ed2e6,2022-11-11 22:45:55
5887,87a7748498a259c17fbf59a25369674686c443be,2022-11-11 22:48:57
5923,48c59380e4f183408d4372cc24d58f5ecd29a0f7,2022-11-11 22:51:59
5959,76d2b40de7dadf4bb5121f065487e31fde02bf70,2022-11-11 22:55:00
5995,5cf025c5f2183147f46137379591435779df7912,2022-11-11 22:58:02
6031,a789625d274a11c113c4e6d137e98a4ce1395051,2022-11-11 23:01:14
6069,cf40b2c53dd96745f84945f54f48e42df3832439,2022-11-11 23:18:48
6278,cdfefc6550fbd6c10406a3b353459eda0d789278,2022-11-11 23:33:52
6457,bf45fb20f681483f062d0571da691d358580d1f7,2022-11-11 23:58:50
6754,cb057255f43c040898a6976039e815f4abc71def,2022-11-12 01:10:53
7611,4dbf5936b90d045bda54771df7e1b9cc0a5b0cd9,2022-11-12 02:26:15
8507,1cacc235e6fff95d3b72fa6f841c6493ec22c4f6,2022-11-12 02:38:03
8647,83221b9039800997652e48f746f9275e19c94fdc,2022-11-12 02:45:57
8741,c6ccfb78e1d67715f39753067950f9af0cc0e262,2022-11-12 02:53:46
8834,3e57980bca16501b55914d18b753cb881823163e,2022-11-12 02:56:48
8870,14245207ab5a8e7704b41035152e9879203b5d5c,2022-11-12 02:59:50
8906,322a90ae9420dbd2c17a153517a9e808c60268de,2022-11-12 03:05:53
8978,2322a7fbf0213e27746deb0a142c65a089b7959e,2022-11-12 03:08:50
9013,ac27bc0c69e25b3890928ff6da68928209068d19,2022-11-12 03:08:55
9014,6ed56d5291afa0f82041d1602d6e0039b6d0a61b,2022-11-12 03:12:02
9051,941684e445aa20dff723590a621fc2f6b28f6441,2022-11-12 03:15:04
9087,9421dc65a07569983a19d9b7e22ab91e1f75a47a,2022-11-12 03:18:05
9123,70e889e6f4596aa9d97b94cab22cbe61266e4832,2022-11-12 03:21:02
9158,ef92c384d214d34af0242eb38547411b5cd0b324,2022-11-12 03:27:06
9230,cae07a794ae978db4e3b1a1fd4f841eabde5eb5b,2022-11-12 03:30:08
9266,bec3c371c055d377ee70a78e02b62ae113b38ac6,2022-11-12 03:33:10
9302,67b0cb656f8815eefa89f7ce1cf46edeb43b017e,2022-11-12 03:36:11
9338,df0476fbc052fb6cf5666c3dd8e2982eabb9d264,2022-11-12 03:39:13
9374,a94ab0d1d11da206443fa68b65ed97e8b3a3f6b0,2022-11-12 03:45:06
9444,188efb44663e01d7ca40b98378bca95c1e15478e,2022-11-12 03:48:08
9480,2a90a6a4130fa49e86b818793ee94a952f2410ca,2022-11-12 03:51:10
9516,3ea247e887f37bf5cbf6b9963ddd58c19bbbf25a,2022-11-12 03:54:11
9552,6430d44f554d06b1397f03ca39ec8fbc0b87d70d,2022-11-12 03:57:13
9588,cf896505d2b861d2c7b95c9c2a4301f19353e9fd,2022-11-12 04:00:10
9623,dc943b4f5d3ec1ca48beee7842dcd554a21f0b45,2022-11-12 04:06:13
9695,6663d16e99683137f6f898be1a60f615c0e8a6c9,2022-11-12 04:09:15
9731,43aa76bca7b640e9d0edc2cecffe0b666e9292d3,2022-11-12 04:12:17
9767,61e8b9b3164e91f2dc3c85566e0f7d521f3c6d1b,2022-11-12 04:15:19
9803,5448c89eef34fef00a292f45697f2c9e329481a9,2022-11-12 04:18:20
9839,0a3388c48bdb823e96ee3bf113c61d9d035389d4,2022-11-12 04:21:22
9853,204c4271ee54b4b011162db4e8110706ca371450,2022-11-12 04:20:01
9875,1c05ff4e4b435d667fa5bdb9181b0430ac50e8b7,2022-11-12 04:27:26
9947,99533d19322f58dbb3eaf6d3ab155296562fbf47,2022-11-12 04:30:08
9979,8d82d5b14976dca986b526400500ce8474aa3cc1,2022-11-12 04:30:28
9983,6bfafc4106110e03f481fcf76c2642e8bb241dc3,2022-11-12 04:33:30
10019,92f3cdbc2ec60d251d6873019be50564734a8e66,2022-11-12 04:36:32
10055,57687c8e8efb9a1cf74d3fc6db71b7d5e02eba37,2022-11-12 04:39:34
10091,ac2fa4c09368831b436e69fd7b57a7f086413f99,2022-11-12 04:39:44
10093,f2539742d0875fcc95dcf55d1537884cd807691b,2022-11-12 04:42:35
10127,effe2a023b3a4a3587c362f3571d292e58402341,2022-11-12 04:44:06
10145,f37c4eb2ca337b79157214196f150eb118ebf730,2022-11-12 04:48:34
10198,1d46269bc6a920b59160496e8b9fd59be5a3daa0,2022-11-12 04:51:36
10234,a6776fcdf1d951a7ab48acd2bb9811f6d8f37dea,2022-11-12 04:54:38
10270,6e93a8d96827521923d96cfc9b4a1752f55dd65a,2022-11-12 04:57:39
10306,0464985142afe1050413028b50613f1465fe1951,2022-11-12 05:00:41
10342,c3701f634e685df49a8984da72499da1c30b1534,2022-11-12 05:03:43
10378,29a17a4dfc07dfce22a0174152200099383f4718,2022-11-12 05:06:45
10414,5732907242289d2681cf4e87cfe1828d5086c8a5,2022-11-12 05:09:47
10450,ee7a23d5c3fd85abcb04bbc570c2ed5a79c23683,2022-11-12 05:15:50
10522,4eb9d7cb7f3aa39000e5c59561ef01009e3fed4c,2022-11-12 05:18:57
10559,600a1857823178613680c7f9a348faebf4ead64f,2022-11-12 05:21:53
10594,03823270ea61dc6be7116336595d06e83052da4c,2022-11-12 05:24:55
10630,d4d16ea26ac4dfc17e340c566b1e7909a60385e1,2022-11-12 05:27:57
10666,73b2a7af7c0fb759ba1837c7fcf923e8e2a7543f,2022-11-12 05:30:59
10702,48b9e72fe9541a605060a979aefa508fbfc9bd05,2022-11-12 05:37:02
10774,67be158f34f9acdd0bb6d52b7daec96b327f8b19,2022-11-12 05:39:29
10803,73584b4793d9bcf30da0a2a119f448320de63415,2022-11-12 05:40:04
10810,d22731af646808373a090a2f52352e80e2f5518c,2022-11-12 05:43:06
10846,f85db972d9d9d5389de11241cc1c8a9a3190976e,2022-11-12 05:46:07
10882,287562dfea31bce6ba3da05cc2c978be5b91c60e,2022-11-12 05:49:09
10918,a4e33dcde0a8347e11029e98649e8b35e750a961,2022-11-12 05:52:11
10954,9746f19bfa18797b1b22d9db730194ed1d21b1dc,2022-11-12 05:58:14
11026,a9f2c7ec3463eeaa4b870d43934c0dc65d2de942,2022-11-12 06:01:17
11062,610c08fa1d70bb978090c6f575f0c5999ff22797,2022-11-12 06:04:13
11097,7fa32274ce3eef7b693660abb9ecb51eef1eb3f0,2022-11-12 06:07:15
11133,6e33c718062b22c78d56c6fa21c334896f981231,2022-11-12 06:10:17
11169,5504fd42fff3865e30ebd07a3c1b9d7a9559fc22,2022-11-12 06:13:19
11205,7cddad6610286f88bb53d8b75dfcd57065452cc9,2022-11-12 06:19:22
11277,74b311cdc31b6ab05fd79eaba156662ab41e2592,2022-11-12 06:22:23
11313,53dd3a0e45a05e63e252b8d4e31f40e04f9cbef5,2022-11-12 06:25:25
11349,979c09794903cd644bf49977fe44940e79430c4a,2022-11-12 06:28:28
11385,c58f0444a459a905ad3b93876c4a578fdaaf3e1c,2022-11-12 06:31:30
11421,9357399dbbf23500858f14aea1486448653bed57,2022-11-12 06:34:32
11457,fc9d0413d011d7be1175b0db0bdbc1e9d59c0b95,2022-11-12 06:40:30
